"","Name","ID","F635_B635","F532_B532","F532_B532_plum","ratio","log635_532"
"5826","EPHA1 | Hs.89839 | IMAGE:305606 | N90246","hAA2381",1259,2225,1788.31269688845,0.704015579708506,-0.350954792801202
"11142","Hs.149338 | IMAGE:1850351 | AI249089","hAD7909",939,1659,1333.39809624177,0.704215794702728,-0.35067044322739
"3984","PRKAB2 | Hs.50732 | IMAGE:300137 | N785*","hAA5138",278,491,394.634397380776,0.704449490072611,-0.350338646349092
"1562","SFN | Hs.184510 | IMAGE:2027515 | AI356*","hAC8553",2001,3534,2840.40317788933,0.704477454319326,-0.350298950541117
"8655","IMAGE:1222350 | g2750222","hAE0219",3572,6308,5069.96696268419,0.704541080107725,-0.350208638331748
"11072","RABL2B | Hs.355874 | IMAGE:452472 | AA7*","hAB9727",1281,2262,1818.05093049962,0.704600722955525,-0.35012398702454
"11294","NUMA1 | Hs.301512 | IMAGE:897901 | AA59*","hAA2175",9919,17515,14077.4368026971,0.70460270140226,-0.350121179130802
"10550","SIX1 | Hs.54416 | IMAGE:1882961 | AI281*","hAD1315",1319,2329,1871.90124541716,0.704631188867046,-0.350080749412235
"8362","NPDC1 | Hs.105547 | IMAGE:2017597 | AI3*","hAD1405",2120,3743,3008.38401099032,0.704697270114172,-0.349986972483579
"3826","PBX2 | Hs.93728 | IMAGE:80549 | T59641","hAA1536",2391,4220,3391.76610376146,0.704942477415642,-0.349639071816941
"10913","IMAGE:712538 | AA279977","hAC9567",761,1343,1079.41750648143,0.705009873779634,-0.34954347090676
"8224","","No_DNA",548,967,777.212754108372,0.705083642932073,-0.349438840750487
"11293","AGPS | Hs.22580 | IMAGE:511012 | AA0997*","hAA2165",4701,8295,6666.99048120883,0.705115750989888,-0.349393303845623
"5610","","No_DNA",123,217,174.410721449345,0.705231874381779,-0.34922863041325
"10268","TH | Hs.178237 | IMAGE:813654 | AA447751","hAB4961",1110,1958,1573.71517326183,0.705337292833816,-0.349079161029284
"5633","MAST205 | Hs.101474 | IMAGE:40173 | R53*","hAC1927",3396,5989,4813.57516479321,0.705504720241735,-0.348841817078433
"8636","Hs.11317 | IMAGE:341901 | W61374","hAA5598",2300,4056,3259.95339262002,0.705531559195543,-0.348803775598986
"8586","MADH6 | Hs.153863 | IMAGE:724052 | AA23*","hAA0687",503,887,712.913870624742,0.70555507576141,-0.348770444455049
"9322","Hs.342148 | IMAGE:1585978 | AA974327","hAC6619",2671,4710,3785.59676509869,0.705569072920097,-0.348750606145711
"9451","Hs.43018 | IMAGE:266098 | N21548","hAA6552",1052,1855,1490.93036077666,0.705599689748078,-0.348707213989089
"3550","H4FI | Hs.143080 | IMAGE:1842170 | AI21*","hAC8297",5029,8867,7126.72749811678,0.705653471572878,-0.348630995453251
"3893","AGPAT2 | Hs.209119 | IMAGE:1574058 | AA*","hAC0940",1994,3515,2825.13219306197,0.705807680397014,-0.34841248596819
"6109","H2AV | Hs.301005 | IMAGE:249949 | H97000","hAA5381",5442,9590,7707.82865760009,0.706035414349029,-0.348089880779501
"11183","IMAGE:1636846 | AI015570","hAC7369",1598,2816,2263.32069862376,0.706042232977273,-0.348080223196921
"10145","Hs.107444 | IMAGE:489702 | AA099580","hAA5314",857,1510,1213.64142575351,0.70613937676684,-0.347942643456399
"7127","Hs.132671 | IMAGE:1655246 | AI033385","hAD4433",419,738,593.157200136482,0.706389469610401,-0.347588536923543
"3501","Hs.140844 | IMAGE:1911488 | AI268027","hAD9337",829,1460,1173.45462357624,0.706461062357509,-0.347487191812296
"11250","RABL2B | Hs.355874 | IMAGE:452472 | AA7*","hAB9727",1076,1895,1523.07980251847,0.70646331086578,-0.347484009040005
"6729","CTNNA2 | Hs.150917 | IMAGE:177772 | H45*","hAA8557",493,868,697.64288579738,0.706665272500441,-0.347198172862869
"8514","APR-3 | Hs.9527 | IMAGE:840506 | AA4858*","hAB0224",5671,9983,8023.69692271342,0.706781431879185,-0.347033809567605
"8757","RAN | Hs.10842 | IMAGE:811956 | AA456636","hAB5036",6153,10831,8705.26508763989,0.706813628080814,-0.346988257340455
"6781","PGR | Hs.2905 | IMAGE:2161427 | AI498426","hAD1668",1908,3358,2698.94563422535,0.706942731933774,-0.346805617874463
"8093","PFKM | Hs.75160 | IMAGE:489626 | AA0991*","hAA8184",3120,5491,4413.31461510762,0.706951638870169,-0.346793018720553
"6650","ZFP64 | Hs.146332 | IMAGE:241302 | H911*","hAC8975",3070,5403,4342.58584327563,0.706952058242857,-0.346792425508031
"9010","IRAK1 | Hs.182018 | IMAGE:379200 | AA68*","hAA8745",6253,11004,8844.31142317324,0.707008120905414,-0.346713126722376
"5404","ATP10B | Hs.109358 | IMAGE:279936 | N57*","hAB3580",562,989,794.89494706637,0.707011664967944,-0.346708113974229
"6131","IMAGE:1272218 | g2878163","hAE0224",1099,1934,1554.42550821674,0.707013616407252,-0.346705353854827
"11338","CDC14A | Hs.65993 | IMAGE:293403 | N920*","hAA2523",774,1362,1094.68849130879,0.707050458779025,-0.346653245364939
"10759","ZHX1 | Hs.12940 | IMAGE:433184 | AA6801*","hAC2923",1664,2928,2353.33913550084,0.707080409660491,-0.346610885945257
"5217","WNT2 | Hs.89791 | IMAGE:302286 | N78828","hAA7239",495,871,700.054093928016,0.707088215458531,-0.346599846529021
"7829","MKI67 | Hs.80976 | IMAGE:769513 | AA425*","hAA1301",1433,2521,2026.21856577787,0.707228738401114,-0.346401131604956
"4116","ACAS2 | Hs.14779 | IMAGE:809894 | AA455*","hAA5709",2535,4459,3583.8590181688,0.707338092025528,-0.346246520847401
"4235","TSC22 | Hs.114360 | IMAGE:868630 | AA66*","hAA8584",6176,10861,8729.37716894625,0.70749606535165,-0.346023210820632
"6840","Hs.191909 | IMAGE:436009 | AA699995","hAD0657",613,1078,866.427454941908,0.70750297269966,-0.346013447777939
"11584","BCL2L1 | Hs.305890 | IMAGE:1568561 | AA*","hAC8139",7596,13357,10735.5023336355,0.707558879308415,-0.345934431290137
"4655","DPM2 | Hs.108973 | IMAGE:144887 | R78591","hAA6198",5203,9147,7351.77359030949,0.707720380134961,-0.345706206611269
"7305","LOC51148 | Hs.23954 | IMAGE:1629917 | A*","hAC7237",974,1712,1375.99610654967,0.70785084010326,-0.345521885304361
"4646","Hs.288828 | IMAGE:430834 | AA678178","hAB9248",2111,3710,2981.86072155332,0.707947217232981,-0.345385739998369
"5570","IMAGE:138139 | R53889","hAA1715",4654,8179,6573.75710015757,0.707966529503873,-0.345358461117945
"11418","EDAG-1 | Hs.176626 | IMAGE:431562 | AA6*","hAD0604",655,1151,925.100186120719,0.708031421706499,-0.345266805331839
"8380","Hs.134398 | IMAGE:461148 | AA699743","hAD0752",568,998,802.128571458278,0.708115905867024,-0.345147489835521
"11081","SEPX1 | Hs.279623 | IMAGE:1492463 | AA8*","hAC8128",1975,3470,2788.96407110243,0.708148240582862,-0.345101827850891
"9118","CDC34 | Hs.76932 | IMAGE:51328 | H20743","hAA0030",1888,3317,2665.99245643999,0.708179048083702,-0.345058324486815
"10720","ACADVL | Hs.82208 | IMAGE:810358 | AA46*","hAA1329",5367,9428,7577.62341854574,0.708269559406267,-0.344930524124401
"10373","RAB26 | Hs.3797 | IMAGE:1911343 | AI267*","hAD1349",1015,1783,1433.06136564139,0.708273926249989,-0.344924358632461
"10795","IMAGE:1703518 | AI160214","hAD5395",2740,4813,3868.38157758386,0.708306547595382,-0.344878302166202
"7204","ARTS-1 | Hs.247043 | IMAGE:447590 | AA7*","hAD1122",1413,2482,1994.87286007961,0.708315817151181,-0.344865215325233
"11027","Hs.220592 | IMAGE:434161 | AA693798","hAD0625",497,873,701.661566015107,0.708318688199746,-0.344861161988182
"5843","Hs.251574 | IMAGE:73953 | T55197","hAB1357",7659,13453,10812.6609938158,0.708336273964426,-0.344836334821158
"10282","SMARCB1 | Hs.159971 | IMAGE:781018 | AA*","hAA2003",1213,2130,1711.95777275164,0.708545513976283,-0.344540982004629
"10047","GNOLC88.1","xAA0089",672,1180,948.408531383535,0.708555414426406,-0.344527009181769
"6861","IMAGE:2969827 | g7374364","hAD9990",1180,2072,1665.341082226,0.708563556495426,-0.344515518164872
"10340","BIRC5 | Hs.1578 | IMAGE:796694 | AA4606*","hAA9205",4924,8646,6949.10183249326,0.708580780465168,-0.344491210168441
"6008","GNOLD43.13","xAA0095",1274,2237,1797.95752941099,0.708581809725707,-0.344489757603229
"8580","RAB31 | Hs.223025 | IMAGE:785701 | AA44*","hAB6129",5484,9629,7739.17436329836,0.708602719433081,-0.344460248803287
"3419","FLJ20628 | Hs.32356 | IMAGE:214044 | H7*","hAB4261",913,1603,1288.38887780323,0.708636977336156,-0.344411904259793
"6500","Hs.355390 | IMAGE:42496 | R59998","hAC9399",1034,1815,1458.78091903484,0.708811026047772,-0.344166323875785
"7649","GEMIN5 | Hs.25882 | IMAGE:436364 | AA77*","hAC2349",3382,5936,4770.97715448531,0.708869460173479,-0.344083887633899
"8856","IMAGE:203194 | H54456","hAD0171",3209,5631,4525.83766120397,0.709040014295682,-0.34384331638997
"4999","TCEA2 | Hs.80598 | IMAGE:730149 | AA412*","chAA0450",2662,4671,3754.25105940042,0.709062861774924,-0.343811093792259
"10011","RBBP2 | Hs.76272 | IMAGE:795888 | AA460*","hAA1464",11153,19569,15728.3106361393,0.709103492295827,-0.343753793714877
"9551","PTPRCAP | Hs.155975 | IMAGE:815294 | AA*","hAA2181",7078,12418,9980.79418874639,0.709162003158089,-0.343671283264638
"9666","IMAGE:300194 | g1241485","hAE0127",10362,18179,14611.1175356113,0.709185999958251,-0.343637445588536
"10561","Hs.148881 | IMAGE:1848514 | AI240827","hAD7812",842,1477,1187.11813631651,0.709280714565299,-0.343503900534261
"11137","EREG | Hs.115263 | IMAGE:271744 | N31585","hAB6884",751,1317,1058.52036934925,0.709480914818573,-0.343221682224355
"5682","EIF4EBP2 | Hs.278712 | IMAGE:49693 | H1*","hAB1148",1322,2318,1863.06014893816,0.709585249168398,-0.343074635733274
"6205","C5 | Hs.1281 | IMAGE:247816 | N73030","hAA1209",871,1527,1227.30493849378,0.709685077181343,-0.342933960611338
"7172","LOC51002 | Hs.26706 | IMAGE:327245 | AA*","hAA5086",3095,5426,4361.07177227717,0.709687930309828,-0.342929940345389
"2570","CCT4 | Hs.79150 | IMAGE:897880 | AA5986*","hAA2398",10866,19049,15310.3678934957,0.709715146989785,-0.342891590872438
"4583","CDYL | Hs.16081 | IMAGE:767845 | AA4186*","hAB5090",2219,3890,3126.53320939148,0.709731786419081,-0.342868145925106
"1688","FOLR1 | Hs.73769 | IMAGE:131839 | R24635","hAA1126",1121,1965,1579.34132556665,0.709789569773841,-0.34278673347641
"9195","IMAGE:247462 | N54157","hAA7982",1164,2040,1639.62152883255,0.709919929405169,-0.342603090792087
"4513","ODC1 | Hs.75212 | IMAGE:796646 | AA4601*","hAA1542",12365,21661,17409.7264392362,0.710235169010643,-0.34215913983067
"10176","TBCE | Hs.343564 | IMAGE:245877 | N52272","hAC2896",1329,2328,1871.09750937362,0.710278322397482,-0.342098382383291
"8231","PPP2R3 | Hs.28219 | IMAGE:786537 | AA45*","hAB6175",817,1431,1150.14627831342,0.710344427839258,-0.342005316941656
"8236","PPP1R3C | Hs.303090 | IMAGE:502198 | AA*","hAC1250",1577,2762,2219.91895227231,0.710386295132885,-0.341946379251407
"11003","EIF3S10 | Hs.198899 | IMAGE:1473792 | A*","hAB6842",10036,17577,14127.2684373969,0.710399186118191,-0.341928232971794
"4261","Hs.179647 | IMAGE:1751603 | AI187404","hAD6483",1194,2091,1680.61206705337,0.710455448587521,-0.341849037721294
"8163","H4FI | Hs.143080 | IMAGE:1842170 | AI21*","hAC8297",1431,2506,2014.16252512469,0.710468982591863,-0.341829988144771
"3495","Hs.132633 | IMAGE:1850683 | AI248624","hAD7928",631,1105,888.128328117632,0.710482911109693,-0.341810383655848
"6041","FOP | Hs.180296 | IMAGE:1469148 | AA865*","hAC8681",1225,2145,1724.01381340482,0.710551151316302,-0.341714340628498
"6477","PDGFB | Hs.1976 | IMAGE:67654 | T49539","hAA1507",9745,17061,13712.5406389275,0.710663345079586,-0.341556456278457
"4634","KIAA0664 | Hs.22616 | IMAGE:2016426 | A*","hAC8495",8898,15578,12520.6000863498,0.710668812887076,-0.341548762359115
"11752","IMAGE:280413 | N47214","hAB2835",544,952,765.156713455191,0.710965466856428,-0.341131420180631
"8669","KIAA0464 | Hs.129729 | IMAGE:1860405 | *","hAC8310",1680,2939,2362.18023197984,0.711207374126539,-0.340791226266821
"7724","Hs.356269 | IMAGE:700499 | AA291135","hAC0201",3559,6226,5004.06060711347,0.711222401051807,-0.340770097736569
"6019","CYP3A3 | Hs.329704 | IMAGE:78497 | T603*","hAD1445",391,684,549.755453785032,0.711225322655718,-0.340765989882393
"6631","IMAGE:1473929 | g5339274","hAE0227",2955,5166,4152.10040095538,0.71168799273738,-0.340115676060796
"9227","","No_DNA",1032,1804,1449.93982255585,0.711753676908375,-0.340023386826269
"9803","Hs.143534 | IMAGE:1672511 | AI146757","hAD4755",702,1227,986.184125430167,0.711834617793905,-0.339909672930309
"4660","BRD3 | Hs.86896 | IMAGE:773539 | AA4281*","hAA8471",2276,3978,3197.26198122348,0.711859088609641,-0.339875296412904
"6120","IMAGE:267864 | N25650","hAB4505",1581,2763,2220.72268831585,0.711930403700696,-0.339775119959153
"6608","IMAGE:1561976 | g3117603","hAE0277",1199,2095,1683.82701122755,0.712068396578282,-0.339581309573932
"10578","ZNF259 | Hs.7165 | IMAGE:2062028 | AI34*","hAC8605",5045,8815,7084.93322385243,0.712074460069051,-0.33957279428947
"7820","TCEB1L | Hs.171626 | IMAGE:490947 | AA1*","hAB0262",10168,17763,14276.7633414964,0.712206244285497,-0.339387740575804
"6956","MAGEB2 | Hs.113824 | IMAGE:2157807 | AI*","hAD1660",4552,7952,6391.30901827277,0.71221716662202,-0.339372404775451
"8976","UPK1A | Hs.159309 | IMAGE:2124107 | AI6*","hAD1637",2809,4907,3943.93276567712,0.712233236947113,-0.339349841230868
"5335","Hs.149302 | IMAGE:1850531 | AI248257","hAD7917",790,1380,1109.15574009261,0.712253447774646,-0.339321464935392
"11299","Hs.133131 | IMAGE:1653468 | AI051961","hAD4384",1299,2269,1823.67708280444,0.712297156250055,-0.339260100354451
"6936","LIF | Hs.2250 | IMAGE:153025 | R50354","hAA0277",12342,21554,17323.7266825769,0.712433313347804,-0.339068966520973
"4388","GNG10 | Hs.79126 | IMAGE:1606882 | AA99*","hAD3760",1005,1755,1410.55675642212,0.71248462383689,-0.338996947651998
"9339","IL1A | Hs.1722 | IMAGE:1486083 | AA9367*","hAB6848",1114,1945,1563.26660469574,0.712610374106224,-0.338820467810526
"4027","Hs.344297 | IMAGE:1849566 | AI248403","hAD7863",346,604,485.456570301403,0.712731109572131,-0.338651055122299
"11334","Hs.80545 | IMAGE:1564426 | AA934116","hAC6377",2148,3749,3013.20642725159,0.712861880478344,-0.338467593352365
"2228","HDAC2 | Hs.3352 | IMAGE:502669 | AA1270*","hAA8316",918,1602,1287.58514175968,0.712962560864452,-0.338326369253022
"8191","UCHL1 | Hs.76118 | IMAGE:878833 | AA670*","hAA8402",1412,2464,1980.40561129579,0.712985255114543,-0.338294538845431
"5861","IMAGE:239114","hAE0888",1993,3477,2794.59022340725,0.71316359132255,-0.338044444040275
"9173","FRAP1 | Hs.338207 | IMAGE:950592 | AA60*","hAC7759",2890,5040,4050.82965946866,0.71343409694968,-0.337665212204145
"8369","Hs.135265 | IMAGE:786268 | AA451837","hAB6164",702,1224,983.772917299531,0.713579310484577,-0.337461691291669
"10262","PRKCM | Hs.2891 | IMAGE:284001 | N53380","hAA8161",417,727,584.316103657483,0.713654813532983,-0.337355887979926
"10228","MEG3 | Hs.112844 | IMAGE:206907 | R98695","hAA2712",4775,8324,6690.29882647165,0.713719988277154,-0.337264566843903
"7220","PRKCL2 | Hs.69171 | IMAGE:685081 | AA25*","hAC0184",1332,2322,1866.27509311235,0.713721146960523,-0.337262943402711
"7941","PRO2405 | Hs.173958 | IMAGE:108345 | T7*","hAA7550",1909,3327,2674.02981687544,0.713903782206376,-0.337007084537937
"9672","GPR51 | Hs.198612 | IMAGE:878097 | AA77*","hAC1771",715,1246,1001.45511025753,0.713961107868464,-0.336926788898599
"7922","PCBD | Hs.3192 | IMAGE:809421 | AA459909","hAB7362",3546,6179,4966.28501306683,0.71401459857219,-0.336851870672035
"6101","Hs.186509 | IMAGE:461499 | AA705072","hAC0622",1692,2948,2369.41385637175,0.714100660570517,-0.336731345388267
"9189","IMAGE:296597 | W01031","hAA4617",2564,4466,3589.48517047362,0.714308564662963,-0.336440246604751
"9472","ANP32B | Hs.84264 | IMAGE:825013 | AA48*","hAA1671",4790,8343,6705.56981129901,0.714331538526191,-0.336408084742322
"11218","NUP153 | Hs.211608 | IMAGE:27548 | R129*","hAA0995",4739,8254,6634.03730342347,0.714346299734319,-0.336387420590147
"7910","IMAGE:460496 | AA700364","hAC4349",3053,5317,4273.46454353073,0.714408641724127,-0.336300153014669
"9470","SFRS9 | Hs.77608 | IMAGE:824041 | AA490*","hAA1666",8179,14243,11447.6124682167,0.714472124445887,-0.33621129644482
"9964","ZNF340 | Hs.254837 | IMAGE:308412 | N93*","hAA7363",1762,3068,2465.86218159719,0.714557371920403,-0.33609198823623
"5283","CDC16 | Hs.1592 | IMAGE:1506477 | AA906*","hAC5522",1034,1800,1446.72487838166,0.71471778459817,-0.33586752106109
"9282","GJA1 | Hs.74471 | IMAGE:839101 | AA4876*","hAA2338",3142,5469,4395.63242214962,0.714800442404474,-0.335751876776415
"6745","RALBP1 | Hs.75447 | IMAGE:562983 | AA08*","hAA0754",370,644,517.606012043217,0.714829409611083,-0.335711352711292
"6166","HSGT1 | Hs.19673 | IMAGE:435488 | AA701*","hAB9449",993,1728,1388.8558832464,0.714976990757962,-0.335504917564037
"9091","PIM1 | Hs.81170 | IMAGE:813630 | AA4536*","hAA0185",1616,2812,2260.10575444958,0.715010789569694,-0.335457646094723
"3690","LOC81034 | Hs.196270 | IMAGE:1739583 | *","hAD6344",1618,2815,2262.51696258021,0.715132760001412,-0.335287075200562
"3914","LRP5 | Hs.6347 | IMAGE:194451 | R83038","hAB7475",1666,2898,2329.22705419448,0.715258736583822,-0.335110932399048
"7498","MAP2K7 | Hs.110299 | IMAGE:223128 | H85*","hAA8840",3066,5333,4286.32432022745,0.715298183464872,-0.335055783414051
"2474","TOM1L1 | Hs.153504 | IMAGE:588453 | AA1*","hAC7882",1020,1774,1425.82774124948,0.715373933674591,-0.334949888836416
"8564","CDH4 | Hs.89484 | IMAGE:392092 | AI0036*","hAC8657",1825,3174,2551.058202213,0.715389401314656,-0.334928267314971
"5411","SPIN | Hs.289043 | IMAGE:132527 | R25895","hAA3072",2668,4640,3729.33524205051,0.715409001024281,-0.334900870429995
"8193","RALGPS1A | Hs.170307 | IMAGE:741795 | A*","hAA8425",506,880,707.287718319924,0.715409001024281,-0.334900870429995
"11094","PFKM | Hs.75160 | IMAGE:897561 | AA4970*","hAB0747",797,1386,1113.97815635388,0.715453885207794,-0.334838133204842
"6429","CPSF2 | Hs.224961 | IMAGE:202199 | H523*","hAA7587",1839,3198,2570.34786725809,0.715467358883896,-0.334819301034787
"10582","ZFP64 | Hs.146332 | IMAGE:241302 | H911*","hAC8975",2907,5055,4062.88570012184,0.715501299953583,-0.334771863140904
"10476","RPP30 | Hs.139120 | IMAGE:810854 | AA45*","hAA1977",1198,2083,1674.182178705,0.715573260328613,-0.334671294830786
"3745","LTBR | Hs.1116 | IMAGE:811900 | AA454646","hAA0283",1883,3274,2631.43180656754,0.715580010586024,-0.334661861519136
"10934","FLJ13660 | Hs.20157 | IMAGE:824897 | AA*","hAB9871",6456,11225,9021.93708879677,0.715589117554024,-0.334649134905879
"9085","DEK | Hs.110713 | IMAGE:133136 | R25377","hAB2848",2930,5094,4094.23140582011,0.715641034806897,-0.334576585773498
"9937","Hs.117063 | IMAGE:460412 | AA677528","hAC4337",4525,7867,6322.99145457142,0.715642276683531,-0.334574850440424
"9620","Hs.134018 | IMAGE:1672125 | AI076071","hAD4745",1306,2270,1824.48081884799,0.715820076872408,-0.33432643288428
"2820","TGIF | Hs.90077 | IMAGE:194214 | R83270","hAA1013",1603,2786,2239.2086173174,0.715877916690235,-0.334245633975406
"6662","Hs.117880 | IMAGE:435349 | AA700738","hAB9436",702,1220,980.55797312535,0.715918914781247,-0.334188365946699
"7437","LOC51134 | Hs.56148 | IMAGE:340670 | W5*","hAA6942",839,1458,1171.84715148915,0.715963680872394,-0.334125838346606
"8498","RANGAP1 | Hs.183800 | IMAGE:260931 | H9*","hAC7780",6769,11763,9454.34708022417,0.715966945423322,-0.334121278697042
"10196","LOC51102 | Hs.19513 | IMAGE:324651 | W4*","hAB9114",999,1736,1395.28577159476,0.715982360271745,-0.33409974881695
"4756","FAM8A1 | Hs.95260 | IMAGE:2312236 | AI6*","hAD1833",1588,2759,2217.50774414167,0.716119257844876,-0.333908564655413
"8858","pknbeta | Hs.44101 | IMAGE:259887 | N32*","hAD0381",3490,6063,4873.05163201557,0.716183669606735,-0.333818623120466
"5864","IMAGE:46536","hAE0870",936,1626,1306.87480680477,0.716212444471605,-0.333778445875372
"7307","TBCA | Hs.24930 | IMAGE:307882 | W21373","hAA2845",6898,11981,9629.56153771706,0.716335834501074,-0.333606179388321
"8015","ANXA4 | Hs.77840 | IMAGE:755506 | AA419*","hAA1305",4743,8238,6621.17752672675,0.716337838829214,-0.333603381363653
"10831","POLS | Hs.225951 | IMAGE:814109 | AA465*","hAC4591",3351,5820,4677.74377343405,0.716371003266805,-0.333557085233382
"5347","FLJ20618 | Hs.52184 | IMAGE:1466405 | A*","hAC5075",945,1641,1318.93084745795,0.716489421580632,-0.333391795841557
"11126","KIAA1940 | Hs.23158 | IMAGE:1671536 | A*","hAD4718",544,944,758.726825106828,0.716990597931482,-0.332692551534766
"8642","Hs.44844 | IMAGE:273635 | N36989","hAB4331",1556,2700,2170.0873175725,0.717021839351872,-0.332648979499292
